"id","codigo","descripcion","seleccionable","created_at","updated_at"
"482","46692","Venta al por mayor de productos intermedios y desechos de origen textil","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"483","46693","Venta al por mayor de productos intermedios y desechos de origen metálico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"484","46694","Venta al por mayor de productos intermedios y desechos de papel y cartón","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"485",NULL,"COMERCIO AL POR MAYOR, EXCEPTO EL COMERCIO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS (Parte 2)","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"486","46695","Venta al por mayor fertilizantes, abonos, agroquímicos y productos similares","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"487","46696","Venta al por mayor de productos intermedios y desechos de origen plástico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"488","46697","Venta al por mayor de tintas para imprenta, productos curtientes y materias y productos colorantes","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"489","46698","Venta de productos intermedios y desechos de origen químico y de caucho","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"490","46699","Venta al por mayor de productos intermedios y desechos ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"491","46701","Venta de algodón en oro","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"492","46900","Venta al por mayor de otros productos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"493","46901","Venta al por mayor de cohetes y otros productos pirotécnicos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"494","46902","Venta al por mayor de artículos diversos para consumo humano","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"495","46903","Venta al por mayor de armas de fuego, municiones y accesorios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"496","46904","Venta al por mayor de toldos y tiendas de campaña de cualquier material","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"497","46905","Venta al por mayor de exhibidores publicitarios y rótulos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"498","46906","Venta al por mayor de artículos promocionales diversos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"499",NULL,"COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"500","47111","Venta en supermercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"501","47112","Venta en tiendas de artículos de primera necesidad","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"502","47119","Almacenes (venta de diversos artículos)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"503","47190","Venta al por menor de otros productos en comercios no especializados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"504","47199","Venta de establecimientos no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"505","47211","Venta al por menor de frutas y hortalizas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"506","47212","Venta al por menor de carnes, embutidos y productos de granja","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"507","47213","Venta al por menor de pescado y mariscos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"508","47214","Venta al por menor de productos lácteos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"509","47215","Venta al por menor de productos de panadería, repostería y galletas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"510","47216","Venta al por menor de huevos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"511","47217","Venta al por menor de carnes y productos cárnicos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"512","47218","Venta al por menor de granos básicos y otros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"513","47219","Venta al por menor de alimentos n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"514","47221","Venta al por menor de hielo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"515","47223","Venta de bebidas no alcohólicas, para su consumo fuera del establecimiento","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"516","47224","Venta de bebidas alcohólicas, para su consumo fuera del establecimiento","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"517","47225","Venta de bebidas alcohólicas para su consumo dentro del establecimiento","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"518","47230","Venta al por menor de tabaco","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"519","47300","Venta de combustibles, lubricantes y otros (gasolineras)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"520","47411","Venta al por menor de computadoras y equipo periférico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"521","47412","Venta de equipo y accesorios de telecomunicación","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"522","47420","Venta al por menor de equipo de audio y vídeo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"523","47510","Venta al por menor de hilados, tejidos y productos textiles de mercería; confecciones para el hogar y textiles n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"524","47521","Venta al por menor de productos de madera","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"525","47522","Venta al por menor de artículos de ferretería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"526","47523","Venta al por menor de productos de pinturerías","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"527","47524","Venta al por menor en vidrierías","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"528","47529","Venta al por menor de materiales de construcción y artículos conexos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"529","47530","Venta al por menor de tapices, alfombras y revestimientos de paredes y pisos en comercios especializados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"530","47591","Venta al por menor de productos agrícolas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"531","47592","Venta al por menor de artículos de bazar","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"532","47593","Venta al por menor de aparatos electrodomésticos, repuestos y accesorios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"533","47594","Venta al por menor de artículos eléctricos y de iluminación","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"534","47598","Venta al por menor de instrumentos musicales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"535","47610","Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"536","47620","Venta al por menor de discos láser, cassettes, cintas de video y otros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"537","47630","Venta al por menor de productos y equipos de deporte","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"538","47631","Venta al por menor de bicicletas, accesorios y repuestos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"539","47640","Venta al por menor de juegos y juguetes en comercios especializados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"540","47711","Venta al por menor de prendas de vestir y accesorios de vestir","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"541","47712","Venta al por menor de calzado","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"542","47713","Venta al por menor de artículos de peletería, marroquinería y talabartería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"543","47721","Venta al por menor de medicamentos farmacéuticos y otros materiales y artículos de uso médico, odontológico y veterinario","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"544","47722","Venta al por menor de productos cosméticos y de tocador","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"545","47731","Venta al por menor de productos de joyería, bisutería, óptica, relojería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"546","47732","Venta al por menor de plantas, semillas, animales y artículos conexos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"547","47733","Venta al por menor de combustibles de uso doméstico (gas propano y gas licuado)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"548","47734","Venta al por menor de artesanías, artículos cerámicos y recuerdos en general","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"549","47735","Venta al por menor de ataúdes, lápidas y cruces, trofeos, artículos religiosos en general","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"550","47736","Venta al por menor de armas de fuego, municiones y accesorios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"551","47737","Venta al por menor de cohetería y pirotécnicos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"552","47738","Venta al por menor de artículos desechables de uso personal y doméstico (servilletas, papel higiénico, pañales, toallas sanitarias, etc.)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"553","47739","Venta al por menor de otros productos n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"554","47741","Venta al por menor de artículos usados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"555","47742","Venta al por menor de textiles y confecciones usados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"556","47749","Venta al por menor de productos usados n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"557","47811","Venta al por menor de frutas, verduras y hortalizas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"558","47814","Venta al por menor de productos lácteos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"559","47815","Venta al por menor de productos de panadería, galletas y similares","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"560","47816","Venta al por menor de bebidas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"561","47818","Venta al por menor de tiendas de mercado y puestos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"562","47821","Venta al por menor de hilados, tejidos y productos textiles de mercería en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"563","47822","Venta al por menor de artículos textiles excepto confecciones para el hogar en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"564","47823","Venta al por menor de confecciones textiles para el hogar en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"565","47824","Venta al por menor de prendas de vestir, accesorios de vestir y similares en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"566","47825","Venta al por menor de ropa usada","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"567","47826","Venta al por menor de calzado, artículos de marroquinería y talabartería en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"568","47827","Venta al por menor de artículos de marroquinería y talabartería en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"569","47829","Venta al por menor de artículos textiles ncp en puestos de mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"570","47891","Venta al por menor de animales, flores y productos conexos en puestos de ferias y mercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"571","47892","Venta al por menor de productos medicinales, cosméticos, de tocador y de limpieza en puestos de ferias y mercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"572","47893","Venta al por menor de artículos de bazar en puestos de ferias y mercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"573","47894","Venta al por menor de artículos de papel, envases, libros, revistas y conexos en puestos de feria y mercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"574","47895","Venta al por menor de materiales de construcción, electrodomésticos, accesorios para autos y similares en puestos de feria y mercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"575","47896","Venta al por menor de equipos accesorios para las comunicaciones en puestos de feria y mercados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"576","47899","Venta al por menor en puestos de ferias y mercados n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"577","47910","Venta al por menor por correo o Internet","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"578","47990","Otros tipos de venta al por menor no realizada, en almacenes, puestos de venta o mercado","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"579",NULL,"TRANSPORTE Y ALMACENAMIENTO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"580",NULL,"TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"581","49110","Transporte interurbano de pasajeros por ferrocarril","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"582","49120","Transporte de carga por ferrocarril","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"583","49211","Transporte de pasajeros urbanos e interurbano mediante buses","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"584","49212","Transporte de pasajeros urbanos e interurbano mediante microbuses","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"585","49213","Transporte de pasajeros urbanos e interurbano mediante microbuses","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"586","49214","Transporte de pasajeros interdepartamental mediante buses","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"587","49221","Transporte internacional de pasajeros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"588","49222","Transporte de pasajeros mediante taxis y autos con chofer","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"589","49223","Transporte escolar","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"590","49225","Transporte de pasajeros para excursiones","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"591","49226","Servicios de transporte de personal","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"592","49229","Transporte de pasajeros por vía terrestre ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"593","49231","Transporte de carga urbano","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"594","49232","Transporte nacional de carga","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"595","49233","Transporte de carga internacional","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"596","49234","Servicios de mudanza","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"597","49235","Alquiler de vehículos de carga con conductor","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"598","49300","Transporte por oleoducto o gasoducto","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"599",NULL,"TRANSPORTE POR VÍA ACUÁTICA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"600","50110","Transporte de pasajeros marítimo y de cabotaje","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"601","50120","Transporte de carga marítimo y de cabotaje","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"602","50211","Transporte de pasajeros por vías de navegación interiores","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"603","50212","Alquiler de equipo de transporte de pasajeros por vías de navegación interior con conductor","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"604","50220","Transporte de carga por vías de navegación interiores","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"605",NULL,"TRANSPORTE POR VÍA AÉREA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"606","51100","Transporte aéreo de pasajeros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"607","51201","Transporte de carga por vía aérea","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"608","51202","Alquiler de equipo de aeronave transporte con operadores para el propósito de transportar carga","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"609",NULL,"ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"610","52101","Alquiler de instalaciones de almacenamiento en zonas francas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"611","52102","Alquiler de silos para conservación y almacenamiento de granos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"612","52103","Alquiler de instalaciones con refrigeración para almacenamiento y conservación de alimentos y otros productos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"613","52109","Alquiler de bodegas para almacenamiento y depósito n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"614","52211","Servicio de garaje y estacionamiento","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"615","52212","Servicios de terminales para el transporte por vía terrestre","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"616","52219","Servicios para el transporte por vía terrestre n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"617","52220","Servicios para el transporte acuático","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"618","52230","Servicios para el transporte aéreo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"619","52240","Manipulación de carga","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"620","52290","Servicios para el transporte ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"621","52291","Agencias de transmisiones aduanales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"622",NULL,"ACTIVIDADES POSTALES Y DE MENSAJERÍA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"623","53100","Servicios de correo nacional","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"624","53200","Actividades de correo distintas a las actividades postales nacionales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"625","53201","Agencia privada de correo y encomiendas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"626",NULL,"ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"627",NULL,"ACTIVIDADES DE ALOJAMIENTO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"628","55101","Actividades de alojamiento para estancias cortas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"629","55102","Hoteles","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"630","55200","Actividades de campamentos, parques de vehículos de recreo y parques de caravanas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"631","55900","Alojamiento n.c.p","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"632",NULL,"ACTIVIDADES DE SERVICIO DE COMIDAS Y BEBIDAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"633","56101","Restaurantes","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"634","56106","Panadería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"635","56107","Actividades varias de restaurantes","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"636","56108","Comedores","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"637","56109","Merenderos ambulantes","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"638","56210","Preparación de comida para eventos especiales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"639","56291","Servicios de provisión de comidas por contrato","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"640","56292","Servicios de concesión de cafetines y chalet en empresas e","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"641","56299","Servicio de provisión de comidas ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"642","56301","Servicio de expendio de bebidas en salones y bares","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"643","56302","Servicio de expendio de bebidas en puestos callejeros, mercados y ferias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"644",NULL,"INFORMACIÓN Y COMUNICACIONES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"645",NULL,"ACTIVIDADES DE EDICIÓN","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"646","58110","Edición de libros, folletos, partituras y otras ediciones distintas a estas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"647","58120","Edición de directorios y listas de correos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"648","58130","Edición de periódicos, revistas y otras publicaciones periódicas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"649","58190","Otras actividades de edición","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"650","58200","Edición de programas informáticos (software)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"651",NULL,"ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN DE SONIDO Y EDICIÓN DE MÚSICA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"652","59110","Actividades de producción cinematográfica","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"653","59120","Actividades de post producción de películas, videos y programas de televisión","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"654","59130","Actividades de distribución de películas cinematográficas, videos y programas de televisión","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"655","59140","Actividades de exhibición de películas cinematográficas y cintas de video","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"656","59200","Actividades de edición y grabación de música","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"657",NULL,"ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"658","60100","Servicios de difusiones de radio","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"659","60201","Actividades de programación y difusión de televisión abierta","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"660","60202","Actividades de suscripción y difusión de televisión por cable y/o suscripción","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"661","60299","Servicios de televisión, incluye televisión por cable","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"662","60900","Programación y transmisión de radio y televisión","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"663",NULL,"TELECOMUNICACIONES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"664","61101","Servicios de telefonía","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"665","61102","Servicio de Internet","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"666","61103","Servicio de telefonía fija","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"667","61109","Servicio de Internet n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"668","61201","Servicios de Internet inalámbrico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"669","61202","Servicios de telefonía celular","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"670","61209","Servicios de telecomunicaciones inalámbrico n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"671","61301","Telecomunicaciones satelitales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"672","61909","Comunicación vía satélite n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"673","61900","Actividades de telecomunicación n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"674",NULL,"PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA INFORMÁTICA Y ACTIVIDADES CONEXAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"675","62010","Programación informática","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"676","62020","Consultorías y gestión de servicios informáticos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"677","62090","Otras actividades de tecnología de información y servicios de computadoras","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"678",NULL,"ACTIVIDADES DE SERVICIOS DE INFORMACIÓN","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"679","63110","Procesamiento de datos y actividades relacionadas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"680","63120","Portales WEB","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"681","63910","Servicios de Agencias de Noticias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"682","63990","Otros servicios de información n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"683",NULL,"ACTIVIDADES FINANCIERAS Y DE SEGUROS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"684",NULL,"ACTIVIDADES DE SERVICIOS FINANCIEROS EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"685","64110","Servicios provistos por el Banco Central de El Salvador","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"686","64190","Bancos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"687","64191","Entidades dedicadas al envío de remesas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"688","64199","Otras entidades financieras","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"689","64200","Actividades de sociedades de cartera","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"690","64300","Fideicomisos, fondos y otras fuentes de financiamiento","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"691","64910","Arrendamientos financieros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"692","64920","Asociaciones cooperativas de ahorro y crédito dedicadas a la intermediación financiera","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"693","64921","Instituciones emisoras de tarjetas de crédito y otros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"694","64923","Tipos de crédito ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"695","64928","Prestamistas y casas de empeño","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"696","64990","Actividades de servicios financieros, excepto la financiación de planes de seguros y de pensiones n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"697",NULL,"SEGUROS, REASEGUROS Y FONDOS DE PENSIONES; EXCEPTO PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"698","65110","Planes de seguros de vida","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"699","65120","Planes de seguro excepto de vida","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"700","65199","Seguros generales de todo tipo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"701","65200","Planes de reaseguro","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"702","65300","Planes de pensiones","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"703",NULL,"ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"704","66110","Administración de mercados financieros (Bolsa de Valores)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"705","66120","Actividades bursátiles (Corredores de Bolsa)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"706","66190","Actividades auxiliares de la intermediación financiera ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"707","66210","Evaluación de riesgos y daños","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"708","66220","Actividades de agentes y corredores de seguros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"709","66290","Otras actividades auxiliares de seguros y fondos de pensiones","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"710","66300","Actividades de administración de fondos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"711",NULL,"ACTIVIDADES INMOBILIARIAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"712","68101","Servicio de alquiler y venta de lotes en cementerios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"713","68109","Actividades inmobiliarias realizadas con bienes propios o arrendados n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"714","68200","Actividades Inmobiliarias Realizadas a Cambio de una Retribución o por Contrata","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"715",NULL,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"716",NULL,"ACTIVIDADES JURÍDICAS Y CONTABLES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"717","69100","Actividades jurídicas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"718","69200","Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"719",NULL,"ACTIVIDADES DE OFICINAS CENTRALES; ACTIVIDADES DE CONSULTORÍA EN GESTIÓN EMPRESARIAL","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"720","70100","Actividades de oficinas centrales de sociedades de cartera","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
